,ds,y,PIB_RS_TRIMESTRE_ANTERIOR,PIB_BR_MES_ANTERIOR,ADMISSOES_MES_ANTERIOR,DEMISSOES_MES_ANTERIOR,ARRECADACAO_D-5,ARRECADACAO_D-4,ARRECADACAO_D-3,ARRECADACAO_D-2,ARRECADACAO_D-1
33,2009-02-25,578826150.4455109,116.43083219561099,617207.7255984889,1216550.0,1318298.0,65036008.46855853,87954372.28379624,23623375.872742638,41547522.92011644,105063521.9406588
34,2009-02-26,17577255.182351373,116.43083219561099,617207.7255984889,1216550.0,1318298.0,87954372.28379624,23623375.872742638,41547522.92011644,105063521.9406588,578826150.4455109
35,2009-02-27,329400659.52121973,116.43083219561099,617207.7255984889,1216550.0,1318298.0,23623375.872742638,41547522.92011644,105063521.9406588,578826150.4455109,17577255.182351373
36,2009-02-28,276258607.0394961,116.43083219561099,617207.7255984889,1216550.0,1318298.0,41547522.92011644,105063521.9406588,578826150.4455109,17577255.182351373,329400659.52121973
37,2009-03-01,0.0,116.43083219561099,601048.3285245918,1233554.0,1224375.0,105063521.9406588,578826150.4455109,17577255.182351373,329400659.52121973,276258607.0394961
38,2009-03-02,18009056.744461805,116.43083219561099,601048.3285245918,1233554.0,1224375.0,578826150.4455109,17577255.182351373,329400659.52121973,276258607.0394961,0.0
39,2009-03-03,11884345.1487091,116.43083219561099,601048.3285245918,1233554.0,1224375.0,17577255.182351373,329400659.52121973,276258607.0394961,0.0,18009056.744461805
40,2009-03-04,13999297.36167932,116.43083219561099,601048.3285245918,1233554.0,1224375.0,329400659.52121973,276258607.0394961,0.0,18009056.744461805,11884345.1487091
41,2009-03-05,12215458.237598868,116.43083219561099,601048.3285245918,1233554.0,1224375.0,276258607.0394961,0.0,18009056.744461805,11884345.1487091,13999297.36167932
42,2009-03-06,23176281.62829361,116.43083219561099,601048.3285245918,1233554.0,1224375.0,0.0,18009056.744461805,11884345.1487091,13999297.36167932,12215458.237598868
43,2009-03-09,156993249.61199123,116.43083219561099,601048.3285245918,1233554.0,1224375.0,18009056.744461805,11884345.1487091,13999297.36167932,12215458.237598868,23176281.62829361
44,2009-03-10,356315672.34125763,116.43083219561099,601048.3285245918,1233554.0,1224375.0,11884345.1487091,13999297.36167932,12215458.237598868,23176281.62829361,156993249.61199123
45,2009-03-11,54995301.57085334,116.43083219561099,601048.3285245918,1233554.0,1224375.0,13999297.36167932,12215458.237598868,23176281.62829361,156993249.61199123,356315672.34125763
46,2009-03-12,378170666.0855241,116.43083219561099,601048.3285245918,1233554.0,1224375.0,12215458.237598868,23176281.62829361,156993249.61199123,356315672.34125763,54995301.57085334
47,2009-03-13,137347832.59351224,116.43083219561099,601048.3285245918,1233554.0,1224375.0,23176281.62829361,156993249.61199123,356315672.34125763,54995301.57085334,378170666.0855241
48,2009-03-16,25059728.750772424,116.43083219561099,601048.3285245918,1233554.0,1224375.0,156993249.61199123,356315672.34125763,54995301.57085334,378170666.0855241,137347832.59351224
49,2009-03-17,168313982.0231977,116.43083219561099,601048.3285245918,1233554.0,1224375.0,356315672.34125763,54995301.57085334,378170666.0855241,137347832.59351224,25059728.750772424
50,2009-03-18,15184094.501068443,116.43083219561099,601048.3285245918,1233554.0,1224375.0,54995301.57085334,378170666.0855241,137347832.59351224,25059728.750772424,168313982.0231977
51,2009-03-19,28204106.957939614,116.43083219561099,601048.3285245918,1233554.0,1224375.0,378170666.0855241,137347832.59351224,25059728.750772424,168313982.0231977,15184094.501068443
52,2009-03-20,44170379.63422111,116.43083219561099,601048.3285245918,1233554.0,1224375.0,137347832.59351224,25059728.750772424,168313982.0231977,15184094.501068443,28204106.957939614
53,2009-03-23,323369569.50680053,116.43083219561099,601048.3285245918,1233554.0,1224375.0,25059728.750772424,168313982.0231977,15184094.501068443,28204106.957939614,44170379.63422111
54,2009-03-24,22640447.21178408,116.43083219561099,601048.3285245918,1233554.0,1224375.0,168313982.0231977,15184094.501068443,28204106.957939614,44170379.63422111,323369569.50680053
55,2009-03-25,370294507.4140175,116.43083219561099,601048.3285245918,1233554.0,1224375.0,15184094.501068443,28204106.957939614,44170379.63422111,323369569.50680053,22640447.21178408
56,2009-03-26,140995892.08117762,116.43083219561099,601048.3285245918,1233554.0,1224375.0,28204106.957939614,44170379.63422111,323369569.50680053,22640447.21178408,370294507.4140175
57,2009-03-27,272204835.1913692,116.43083219561099,601048.3285245918,1233554.0,1224375.0,44170379.63422111,323369569.50680053,22640447.21178408,370294507.4140175,140995892.08117762
58,2009-03-30,40496327.66286017,116.43083219561099,601048.3285245918,1233554.0,1224375.0,323369569.50680053,22640447.21178408,370294507.4140175,140995892.08117762,272204835.1913692
59,2009-03-31,155828038.96475664,116.43083219561099,601048.3285245918,1233554.0,1224375.0,22640447.21178408,370294507.4140175,140995892.08117762,272204835.1913692,40496327.66286017
60,2009-04-01,12826332.555374244,109.49162826449701,650586.1752383475,1419511.0,1384693.0,370294507.4140175,140995892.08117762,272204835.1913692,40496327.66286017,155828038.96475664
61,2009-04-02,16214602.772311185,109.49162826449701,650586.1752383475,1419511.0,1384693.0,140995892.08117762,272204835.1913692,40496327.66286017,155828038.96475664,12826332.555374244
62,2009-04-03,11519382.058747046,109.49162826449701,650586.1752383475,1419511.0,1384693.0,272204835.1913692,40496327.66286017,155828038.96475664,12826332.555374244,16214602.772311185
63,2009-04-06,16573432.220004274,109.49162826449701,650586.1752383475,1419511.0,1384693.0,40496327.66286017,155828038.96475664,12826332.555374244,16214602.772311185,11519382.058747046
64,2009-04-07,13104664.742040712,109.49162826449701,650586.1752383475,1419511.0,1384693.0,155828038.96475664,12826332.555374244,16214602.772311185,11519382.058747046,16573432.220004274
65,2009-04-08,20417341.405151814,109.49162826449701,650586.1752383475,1419511.0,1384693.0,12826332.555374244,16214602.772311185,11519382.058747046,16573432.220004274,13104664.742040712
66,2009-04-09,223933578.65938684,109.49162826449701,650586.1752383475,1419511.0,1384693.0,16214602.772311185,11519382.058747046,16573432.220004274,13104664.742040712,20417341.405151814
67,2009-04-13,758539324.2574145,109.49162826449701,650586.1752383475,1419511.0,1384693.0,11519382.058747046,16573432.220004274,13104664.742040712,20417341.405151814,223933578.65938684
68,2009-04-14,48318669.31344272,109.49162826449701,650586.1752383475,1419511.0,1384693.0,16573432.220004274,13104664.742040712,20417341.405151814,223933578.65938684,758539324.2574145
69,2009-04-15,137964686.48227426,109.49162826449701,650586.1752383475,1419511.0,1384693.0,13104664.742040712,20417341.405151814,223933578.65938684,758539324.2574145,48318669.31344272
70,2009-04-16,214302567.65219006,109.49162826449701,650586.1752383475,1419511.0,1384693.0,20417341.405151814,223933578.65938684,758539324.2574145,48318669.31344272,137964686.48227426
71,2009-04-17,26495395.531073403,109.49162826449701,650586.1752383475,1419511.0,1384693.0,223933578.65938684,758539324.2574145,48318669.31344272,137964686.48227426,214302567.65219006
72,2009-04-20,45899481.36980821,109.49162826449701,650586.1752383475,1419511.0,1384693.0,758539324.2574145,48318669.31344272,137964686.48227426,214302567.65219006,26495395.531073403
73,2009-04-22,471836610.5941627,109.49162826449701,650586.1752383475,1419511.0,1384693.0,48318669.31344272,137964686.48227426,214302567.65219006,26495395.531073403,45899481.36980821
74,2009-04-23,33212214.77690423,109.49162826449701,650586.1752383475,1419511.0,1384693.0,137964686.48227426,214302567.65219006,26495395.531073403,45899481.36980821,471836610.5941627
75,2009-04-24,41518298.18152468,109.49162826449701,650586.1752383475,1419511.0,1384693.0,214302567.65219006,26495395.531073403,45899481.36980821,471836610.5941627,33212214.77690423
76,2009-04-27,884173828.7974149,109.49162826449701,650586.1752383475,1419511.0,1384693.0,26495395.531073403,45899481.36980821,471836610.5941627,33212214.77690423,41518298.18152468
77,2009-04-28,16129658.5975156,109.49162826449701,650586.1752383475,1419511.0,1384693.0,45899481.36980821,471836610.5941627,33212214.77690423,41518298.18152468,884173828.7974149
78,2009-04-29,24062803.074527543,109.49162826449701,650586.1752383475,1419511.0,1384693.0,471836610.5941627,33212214.77690423,41518298.18152468,884173828.7974149,16129658.5975156
79,2009-04-30,170186214.1057072,109.49162826449701,650586.1752383475,1419511.0,1384693.0,33212214.77690423,41518298.18152468,884173828.7974149,16129658.5975156,24062803.074527543
80,2009-05-01,0.0,109.49162826449701,645081.0934154589,1350446.0,1244241.0,41518298.18152468,884173828.7974149,16129658.5975156,24062803.074527543,170186214.1057072
81,2009-05-04,12240327.301134128,109.49162826449701,645081.0934154589,1350446.0,1244241.0,884173828.7974149,16129658.5975156,24062803.074527543,170186214.1057072,0.0
82,2009-05-05,13145749.683870872,109.49162826449701,645081.0934154589,1350446.0,1244241.0,16129658.5975156,24062803.074527543,170186214.1057072,0.0,12240327.301134128
83,2009-05-06,12847409.999066569,109.49162826449701,645081.0934154589,1350446.0,1244241.0,24062803.074527543,170186214.1057072,0.0,12240327.301134128,13145749.683870872
84,2009-05-07,17287709.018153828,109.49162826449701,645081.0934154589,1350446.0,1244241.0,170186214.1057072,0.0,12240327.301134128,13145749.683870872,12847409.999066569
85,2009-05-08,101111389.70392096,109.49162826449701,645081.0934154589,1350446.0,1244241.0,0.0,12240327.301134128,13145749.683870872,12847409.999066569,17287709.018153828
86,2009-05-11,519242982.9820571,109.49162826449701,645081.0934154589,1350446.0,1244241.0,12240327.301134128,13145749.683870872,12847409.999066569,17287709.018153828,101111389.70392096
87,2009-05-12,393351279.2567732,109.49162826449701,645081.0934154589,1350446.0,1244241.0,13145749.683870872,12847409.999066569,17287709.018153828,101111389.70392096,519242982.9820571
88,2009-05-13,19433975.355756443,109.49162826449701,645081.0934154589,1350446.0,1244241.0,12847409.999066569,17287709.018153828,101111389.70392096,519242982.9820571,393351279.2567732
89,2009-05-14,221119625.56859076,109.49162826449701,645081.0934154589,1350446.0,1244241.0,17287709.018153828,101111389.70392096,519242982.9820571,393351279.2567732,19433975.355756443
90,2009-05-15,124846453.6490873,109.49162826449701,645081.0934154589,1350446.0,1244241.0,101111389.70392096,519242982.9820571,393351279.2567732,19433975.355756443,221119625.56859076
91,2009-05-18,20353001.29314386,109.49162826449701,645081.0934154589,1350446.0,1244241.0,519242982.9820571,393351279.2567732,19433975.355756443,221119625.56859076,124846453.6490873
92,2009-05-19,15952297.759781856,109.49162826449701,645081.0934154589,1350446.0,1244241.0,393351279.2567732,19433975.355756443,221119625.56859076,124846453.6490873,20353001.29314386
93,2009-05-20,58033571.464799434,109.49162826449701,645081.0934154589,1350446.0,1244241.0,19433975.355756443,221119625.56859076,124846453.6490873,20353001.29314386,15952297.759781856
94,2009-05-21,411161779.3368127,109.49162826449701,645081.0934154589,1350446.0,1244241.0,221119625.56859076,124846453.6490873,20353001.29314386,15952297.759781856,58033571.464799434
95,2009-05-22,23196537.668257125,109.49162826449701,645081.0934154589,1350446.0,1244241.0,124846453.6490873,20353001.29314386,15952297.759781856,58033571.464799434,411161779.3368127
96,2009-05-25,443857881.76640826,109.49162826449701,645081.0934154589,1350446.0,1244241.0,20353001.29314386,15952297.759781856,58033571.464799434,411161779.3368127,23196537.668257125
97,2009-05-26,211788682.33035094,109.49162826449701,645081.0934154589,1350446.0,1244241.0,15952297.759781856,58033571.464799434,411161779.3368127,23196537.668257125,443857881.76640826
98,2009-05-27,286714384.2733204,109.49162826449701,645081.0934154589,1350446.0,1244241.0,58033571.464799434,411161779.3368127,23196537.668257125,443857881.76640826,211788682.33035094
99,2009-05-28,47267452.576712735,109.49162826449701,645081.0934154589,1350446.0,1244241.0,411161779.3368127,23196537.668257125,443857881.76640826,211788682.33035094,286714384.2733204
100,2009-05-29,19331753.026316427,109.49162826449701,645081.0934154589,1350446.0,1244241.0,23196537.668257125,443857881.76640826,211788682.33035094,286714384.2733204,47267452.576712735
101,2009-05-31,135711165.64705685,109.49162826449701,645081.0934154589,1350446.0,1244241.0,443857881.76640826,211788682.33035094,286714384.2733204,47267452.576712735,19331753.026316427
102,2009-06-01,14166869.57188636,109.49162826449701,667338.2777738182,1348575.0,1217018.0,211788682.33035094,286714384.2733204,47267452.576712735,19331753.026316427,135711165.64705685
103,2009-06-02,9943361.350389732,109.49162826449701,667338.2777738182,1348575.0,1217018.0,286714384.2733204,47267452.576712735,19331753.026316427,135711165.64705685,14166869.57188636
104,2009-06-03,24686653.990338955,109.49162826449701,667338.2777738182,1348575.0,1217018.0,47267452.576712735,19331753.026316427,135711165.64705685,14166869.57188636,9943361.350389732
105,2009-06-04,10831306.921489941,109.49162826449701,667338.2777738182,1348575.0,1217018.0,19331753.026316427,135711165.64705685,14166869.57188636,9943361.350389732,24686653.990338955
106,2009-06-05,20744838.328410722,109.49162826449701,667338.2777738182,1348575.0,1217018.0,135711165.64705685,14166869.57188636,9943361.350389732,24686653.990338955,10831306.921489941
107,2009-06-08,15009519.188805027,109.49162826449701,667338.2777738182,1348575.0,1217018.0,14166869.57188636,9943361.350389732,24686653.990338955,10831306.921489941,20744838.328410722
108,2009-06-09,191698032.20175248,109.49162826449701,667338.2777738182,1348575.0,1217018.0,9943361.350389732,24686653.990338955,10831306.921489941,20744838.328410722,15009519.188805027
109,2009-06-10,386550755.39592046,109.49162826449701,667338.2777738182,1348575.0,1217018.0,24686653.990338955,10831306.921489941,20744838.328410722,15009519.188805027,191698032.20175248
110,2009-06-12,351236498.367259,109.49162826449701,667338.2777738182,1348575.0,1217018.0,10831306.921489941,20744838.328410722,15009519.188805027,191698032.20175248,386550755.39592046
111,2009-06-15,109419410.6685911,109.49162826449701,667338.2777738182,1348575.0,1217018.0,20744838.328410722,15009519.188805027,191698032.20175248,386550755.39592046,351236498.367259
112,2009-06-16,133530817.58215898,109.49162826449701,667338.2777738182,1348575.0,1217018.0,15009519.188805027,191698032.20175248,386550755.39592046,351236498.367259,109419410.6685911
113,2009-06-17,93352886.69213021,109.49162826449701,667338.2777738182,1348575.0,1217018.0,191698032.20175248,386550755.39592046,351236498.367259,109419410.6685911,133530817.58215898
114,2009-06-18,27453655.347556666,109.49162826449701,667338.2777738182,1348575.0,1217018.0,386550755.39592046,351236498.367259,109419410.6685911,133530817.58215898,93352886.69213021
115,2009-06-19,36493775.27364406,109.49162826449701,667338.2777738182,1348575.0,1217018.0,351236498.367259,109419410.6685911,133530817.58215898,93352886.69213021,27453655.347556666
116,2009-06-22,380961399.9329818,109.49162826449701,667338.2777738182,1348575.0,1217018.0,109419410.6685911,133530817.58215898,93352886.69213021,27453655.347556666,36493775.27364406
117,2009-06-23,17294855.29526872,109.49162826449701,667338.2777738182,1348575.0,1217018.0,133530817.58215898,93352886.69213021,27453655.347556666,36493775.27364406,380961399.9329818
118,2009-06-24,78286792.06045926,109.49162826449701,667338.2777738182,1348575.0,1217018.0,93352886.69213021,27453655.347556666,36493775.27364406,380961399.9329818,17294855.29526872
119,2009-06-25,581354290.796315,109.49162826449701,667338.2777738182,1348575.0,1217018.0,27453655.347556666,36493775.27364406,380961399.9329818,17294855.29526872,78286792.06045926
120,2009-06-26,39775955.59203997,109.49162826449701,667338.2777738182,1348575.0,1217018.0,36493775.27364406,380961399.9329818,17294855.29526872,78286792.06045926,581354290.796315
121,2009-06-29,290443238.53198683,109.49162826449701,667338.2777738182,1348575.0,1217018.0,380961399.9329818,17294855.29526872,78286792.06045926,581354290.796315,39775955.59203997
122,2009-06-30,166608229.8348511,109.49162826449701,667338.2777738182,1348575.0,1217018.0,17294855.29526872,78286792.06045926,581354290.796315,39775955.59203997,290443238.53198683
123,2009-07-01,10192168.990105703,120.436141438024,686358.8855153683,1356349.0,1236854.0,78286792.06045926,581354290.796315,39775955.59203997,290443238.53198683,166608229.8348511
124,2009-07-02,11096345.020680176,120.436141438024,686358.8855153683,1356349.0,1236854.0,581354290.796315,39775955.59203997,290443238.53198683,166608229.8348511,10192168.990105703
125,2009-07-03,11688372.256373473,120.436141438024,686358.8855153683,1356349.0,1236854.0,39775955.59203997,290443238.53198683,166608229.8348511,10192168.990105703,11096345.020680176
126,2009-07-06,12416646.941800956,120.436141438024,686358.8855153683,1356349.0,1236854.0,290443238.53198683,166608229.8348511,10192168.990105703,11096345.020680176,11688372.256373473
127,2009-07-07,12546594.689060828,120.436141438024,686358.8855153683,1356349.0,1236854.0,166608229.8348511,10192168.990105703,11096345.020680176,11688372.256373473,12416646.941800956
128,2009-07-08,122397208.31716128,120.436141438024,686358.8855153683,1356349.0,1236854.0,10192168.990105703,11096345.020680176,11688372.256373473,12416646.941800956,12546594.689060828
129,2009-07-09,108379065.83958162,120.436141438024,686358.8855153683,1356349.0,1236854.0,11096345.020680176,11688372.256373473,12416646.941800956,12546594.689060828,122397208.31716128
130,2009-07-10,362701310.8199964,120.436141438024,686358.8855153683,1356349.0,1236854.0,11688372.256373473,12416646.941800956,12546594.689060828,122397208.31716128,108379065.83958162
131,2009-07-13,389671352.36604065,120.436141438024,686358.8855153683,1356349.0,1236854.0,12416646.941800956,12546594.689060828,122397208.31716128,108379065.83958162,362701310.8199964
132,2009-07-14,99754700.01618609,120.436141438024,686358.8855153683,1356349.0,1236854.0,12546594.689060828,122397208.31716128,108379065.83958162,362701310.8199964,389671352.36604065
133,2009-07-15,136228781.21162525,120.436141438024,686358.8855153683,1356349.0,1236854.0,122397208.31716128,108379065.83958162,362701310.8199964,389671352.36604065,99754700.01618609
134,2009-07-16,81104677.05320089,120.436141438024,686358.8855153683,1356349.0,1236854.0,108379065.83958162,362701310.8199964,389671352.36604065,99754700.01618609,136228781.21162525
135,2009-07-17,19369558.177061062,120.436141438024,686358.8855153683,1356349.0,1236854.0,362701310.8199964,389671352.36604065,99754700.01618609,136228781.21162525,81104677.05320089
136,2009-07-20,30015292.89337435,120.436141438024,686358.8855153683,1356349.0,1236854.0,389671352.36604065,99754700.01618609,136228781.21162525,81104677.05320089,19369558.177061062
137,2009-07-21,428604733.7167753,120.436141438024,686358.8855153683,1356349.0,1236854.0,99754700.01618609,136228781.21162525,81104677.05320089,19369558.177061062,30015292.89337435
138,2009-07-22,26775258.221063852,120.436141438024,686358.8855153683,1356349.0,1236854.0,136228781.21162525,81104677.05320089,19369558.177061062,30015292.89337435,428604733.7167753
139,2009-07-23,22649866.96355744,120.436141438024,686358.8855153683,1356349.0,1236854.0,81104677.05320089,19369558.177061062,30015292.89337435,428604733.7167753,26775258.221063852
140,2009-07-24,181765375.90055713,120.436141438024,686358.8855153683,1356349.0,1236854.0,19369558.177061062,30015292.89337435,428604733.7167753,26775258.221063852,22649866.96355744
141,2009-07-27,638983270.0673395,120.436141438024,686358.8855153683,1356349.0,1236854.0,30015292.89337435,428604733.7167753,26775258.221063852,22649866.96355744,181765375.90055713
142,2009-07-28,16691831.922150534,120.436141438024,686358.8855153683,1356349.0,1236854.0,428604733.7167753,26775258.221063852,22649866.96355744,181765375.90055713,638983270.0673395
143,2009-07-29,19673158.95453723,120.436141438024,686358.8855153683,1356349.0,1236854.0,26775258.221063852,22649866.96355744,181765375.90055713,638983270.0673395,16691831.922150534
144,2009-07-30,152532045.95992944,120.436141438024,686358.8855153683,1356349.0,1236854.0,22649866.96355744,181765375.90055713,638983270.0673395,16691831.922150534,19673158.95453723
145,2009-07-31,45983595.097505815,120.436141438024,686358.8855153683,1356349.0,1236854.0,181765375.90055713,638983270.0673395,16691831.922150534,19673158.95453723,152532045.95992944
146,2009-08-01,1580.9609351945305,120.436141438024,713718.4096126191,1398181.0,1259779.0,638983270.0673395,16691831.922150534,19673158.95453723,152532045.95992944,45983595.097505815
147,2009-08-03,11581973.810747497,120.436141438024,713718.4096126191,1398181.0,1259779.0,16691831.922150534,19673158.95453723,152532045.95992944,45983595.097505815,1580.9609351945305
148,2009-08-04,10876647.688407129,120.436141438024,713718.4096126191,1398181.0,1259779.0,19673158.95453723,152532045.95992944,45983595.097505815,1580.9609351945305,11581973.810747497
149,2009-08-05,12096544.574420724,120.436141438024,713718.4096126191,1398181.0,1259779.0,152532045.95992944,45983595.097505815,1580.9609351945305,11581973.810747497,10876647.688407129
150,2009-08-06,14186958.953687437,120.436141438024,713718.4096126191,1398181.0,1259779.0,45983595.097505815,1580.9609351945305,11581973.810747497,10876647.688407129,12096544.574420724
151,2009-08-07,81951740.81989926,120.436141438024,713718.4096126191,1398181.0,1259779.0,1580.9609351945305,11581973.810747497,10876647.688407129,12096544.574420724,14186958.953687437
152,2009-08-10,545966390.7609624,120.436141438024,713718.4096126191,1398181.0,1259779.0,11581973.810747497,10876647.688407129,12096544.574420724,14186958.953687437,81951740.81989926
153,2009-08-11,55838872.46328533,120.436141438024,713718.4096126191,1398181.0,1259779.0,10876647.688407129,12096544.574420724,14186958.953687437,81951740.81989926,545966390.7609624
154,2009-08-12,394388434.5064329,120.436141438024,713718.4096126191,1398181.0,1259779.0,12096544.574420724,14186958.953687437,81951740.81989926,545966390.7609624,55838872.46328533
155,2009-08-13,168913210.80140013,120.436141438024,713718.4096126191,1398181.0,1259779.0,14186958.953687437,81951740.81989926,545966390.7609624,55838872.46328533,394388434.5064329
156,2009-08-14,22067358.86269047,120.436141438024,713718.4096126191,1398181.0,1259779.0,81951740.81989926,545966390.7609624,55838872.46328533,394388434.5064329,168913210.80140013
157,2009-08-17,99487675.52139048,120.436141438024,713718.4096126191,1398181.0,1259779.0,545966390.7609624,55838872.46328533,394388434.5064329,168913210.80140013,22067358.86269047
158,2009-08-18,18937465.60460366,120.436141438024,713718.4096126191,1398181.0,1259779.0,55838872.46328533,394388434.5064329,168913210.80140013,22067358.86269047,99487675.52139048
159,2009-08-19,20285030.18034167,120.436141438024,713718.4096126191,1398181.0,1259779.0,394388434.5064329,168913210.80140013,22067358.86269047,99487675.52139048,18937465.60460366
160,2009-08-20,37289451.03510104,120.436141438024,713718.4096126191,1398181.0,1259779.0,168913210.80140013,22067358.86269047,99487675.52139048,18937465.60460366,20285030.18034167
161,2009-08-21,446481287.9900004,120.436141438024,713718.4096126191,1398181.0,1259779.0,22067358.86269047,99487675.52139048,18937465.60460366,20285030.18034167,37289451.03510104
162,2009-08-24,22565365.999024134,120.436141438024,713718.4096126191,1398181.0,1259779.0,99487675.52139048,18937465.60460366,20285030.18034167,37289451.03510104,446481287.9900004
163,2009-08-25,401474837.6397726,120.436141438024,713718.4096126191,1398181.0,1259779.0,18937465.60460366,20285030.18034167,37289451.03510104,446481287.9900004,22565365.999024134
164,2009-08-26,180049597.82415068,120.436141438024,713718.4096126191,1398181.0,1259779.0,20285030.18034167,37289451.03510104,446481287.9900004,22565365.999024134,401474837.6397726
165,2009-08-27,308452723.4232427,120.436141438024,713718.4096126191,1398181.0,1259779.0,37289451.03510104,446481287.9900004,22565365.999024134,401474837.6397726,180049597.82415068
166,2009-08-28,37837057.48319224,120.436141438024,713718.4096126191,1398181.0,1259779.0,446481287.9900004,22565365.999024134,401474837.6397726,180049597.82415068,308452723.4232427
167,2009-08-31,156995207.031272,120.436141438024,713718.4096126191,1398181.0,1259779.0,22565365.999024134,401474837.6397726,180049597.82415068,308452723.4232427,37837057.48319224
168,2009-09-01,14018095.653530627,120.436141438024,713290.4263556626,1457455.0,1215329.0,401474837.6397726,180049597.82415068,308452723.4232427,37837057.48319224,156995207.031272
169,2009-09-02,10669056.24025959,120.436141438024,713290.4263556626,1457455.0,1215329.0,180049597.82415068,308452723.4232427,37837057.48319224,156995207.031272,14018095.653530627
170,2009-09-03,12193486.574406698,120.436141438024,713290.4263556626,1457455.0,1215329.0,308452723.4232427,37837057.48319224,156995207.031272,14018095.653530627,10669056.24025959
171,2009-09-04,15529103.360666657,120.436141438024,713290.4263556626,1457455.0,1215329.0,37837057.48319224,156995207.031272,14018095.653530627,10669056.24025959,12193486.574406698
172,2009-09-08,22200327.66198412,120.436141438024,713290.4263556626,1457455.0,1215329.0,156995207.031272,14018095.653530627,10669056.24025959,12193486.574406698,15529103.360666657
173,2009-09-09,242650812.06487632,120.436141438024,713290.4263556626,1457455.0,1215329.0,14018095.653530627,10669056.24025959,12193486.574406698,15529103.360666657,22200327.66198412
174,2009-09-10,368918062.3131383,120.436141438024,713290.4263556626,1457455.0,1215329.0,10669056.24025959,12193486.574406698,15529103.360666657,22200327.66198412,242650812.06487632
175,2009-09-11,64817332.08011379,120.436141438024,713290.4263556626,1457455.0,1215329.0,12193486.574406698,15529103.360666657,22200327.66198412,242650812.06487632,368918062.3131383
176,2009-09-14,426171244.23974556,120.436141438024,713290.4263556626,1457455.0,1215329.0,15529103.360666657,22200327.66198412,242650812.06487632,368918062.3131383,64817332.08011379
177,2009-09-15,142307266.9107608,120.436141438024,713290.4263556626,1457455.0,1215329.0,22200327.66198412,242650812.06487632,368918062.3131383,64817332.08011379,426171244.23974556
178,2009-09-16,26869472.502115794,120.436141438024,713290.4263556626,1457455.0,1215329.0,242650812.06487632,368918062.3131383,64817332.08011379,426171244.23974556,142307266.9107608
179,2009-09-17,98665523.80677316,120.436141438024,713290.4263556626,1457455.0,1215329.0,368918062.3131383,64817332.08011379,426171244.23974556,142307266.9107608,26869472.502115794
180,2009-09-18,36220144.88534937,120.436141438024,713290.4263556626,1457455.0,1215329.0,64817332.08011379,426171244.23974556,142307266.9107608,26869472.502115794,98665523.80677316
181,2009-09-21,417972721.6290209,120.436141438024,713290.4263556626,1457455.0,1215329.0,426171244.23974556,142307266.9107608,26869472.502115794,98665523.80677316,36220144.88534937
182,2009-09-22,84578562.58599396,120.436141438024,713290.4263556626,1457455.0,1215329.0,142307266.9107608,26869472.502115794,98665523.80677316,36220144.88534937,417972721.6290209
183,2009-09-23,28548344.10118994,120.436141438024,713290.4263556626,1457455.0,1215329.0,26869472.502115794,98665523.80677316,36220144.88534937,417972721.6290209,84578562.58599396
184,2009-09-24,215602510.3122994,120.436141438024,713290.4263556626,1457455.0,1215329.0,98665523.80677316,36220144.88534937,417972721.6290209,84578562.58599396,28548344.10118994
185,2009-09-25,393577932.10684115,120.436141438024,713290.4263556626,1457455.0,1215329.0,36220144.88534937,417972721.6290209,84578562.58599396,28548344.10118994,215602510.3122994
186,2009-09-28,368591696.34460616,120.436141438024,713290.4263556626,1457455.0,1215329.0,417972721.6290209,84578562.58599396,28548344.10118994,215602510.3122994,393577932.10684115
187,2009-09-29,18914910.53863967,120.436141438024,713290.4263556626,1457455.0,1215329.0,84578562.58599396,28548344.10118994,215602510.3122994,393577932.10684115,368591696.34460616
188,2009-09-30,97595202.71674268,120.436141438024,713290.4263556626,1457455.0,1215329.0,28548344.10118994,215602510.3122994,393577932.10684115,368591696.34460616,18914910.53863967
189,2009-10-01,12390405.573258294,112.37671273293799,707604.910763684,1491580.0,1238963.0,215602510.3122994,393577932.10684115,368591696.34460616,18914910.53863967,97595202.71674268
190,2009-10-02,11261790.49401272,112.37671273293799,707604.910763684,1491580.0,1238963.0,393577932.10684115,368591696.34460616,18914910.53863967,97595202.71674268,12390405.573258294
191,2009-10-05,24666494.486098204,112.37671273293799,707604.910763684,1491580.0,1238963.0,368591696.34460616,18914910.53863967,97595202.71674268,12390405.573258294,11261790.49401272
192,2009-10-06,17630321.944371793,112.37671273293799,707604.910763684,1491580.0,1238963.0,18914910.53863967,97595202.71674268,12390405.573258294,11261790.49401272,24666494.486098204
193,2009-10-07,15127956.15092852,112.37671273293799,707604.910763684,1491580.0,1238963.0,97595202.71674268,12390405.573258294,11261790.49401272,24666494.486098204,17630321.944371793
194,2009-10-08,22666053.16715298,112.37671273293799,707604.910763684,1491580.0,1238963.0,12390405.573258294,11261790.49401272,24666494.486098204,17630321.944371793,15127956.15092852
195,2009-10-09,260030326.38455543,112.37671273293799,707604.910763684,1491580.0,1238963.0,11261790.49401272,24666494.486098204,17630321.944371793,15127956.15092852,22666053.16715298
196,2009-10-13,668717326.4370741,112.37671273293799,707604.910763684,1491580.0,1238963.0,24666494.486098204,17630321.944371793,15127956.15092852,22666053.16715298,260030326.38455543
